,game_id,year,season,speaker,receiver,message,receiver_annotation,sender_annotation,score_delta
6234,3,1901,Spring,italy,russia,So I've heard! I've played exactly one game as Italy since I discovered Diplomacy online (still ongoing) and our Wintergreen is presently well on the way to a three-way draw with France. If mostly because I can't persuade the Tsar that a two-way would be more interesting.,True,True,-1
6235,3,1901,Spring,italy,russia,"So tell me, how do you find Terraforming Mars? I'm a bit of a highkey space fanatic and one of my friends has been on me to try it forever, but I don't find I have a lot of time for gaming. Worth a look? Or something that's fun but not for long?",True,True,-1
6236,3,1901,Spring,russia,italy,"I've played about three dozen games at this point, I think, and every time there's something new or interesting that happens. Heartily recommended.",True,True,1
6237,3,1901,Spring,italy,russia,"Ohhh I must try it then. I dabble in Kerbal when the mood suits, and I'm definitely into intrasystem expansion so it may be a great way to while away sleepless nights.",True,True,-1
6238,3,1901,Spring,italy,russia,"No news from Austria yet, but it's a global game and a lower chance of NMRs than usual. I'll worry if I haven't heard from him in 12 hours. Some discussion with Turkey, he seems keen for me to attack Austria and for him to expand to Bulgaria and Greece which... is fairly classic play I guess?",True,True,-1
6239,3,1901,Spring,russia,italy,"Yeah, no one is really doing anything out of the ordinary as far as I can tell.",True,True,1
6240,3,1901,Spring,italy,russia,"Agreed, I was briefly concerned about the risks of an Anglo-German alliance, but nothing coming out of either power suggests that was any more than my paranoia at work.",True,True,-1
6241,3,1901,Spring,italy,russia,"If we don’t hear anything from Austria, should we consider a reverse on your original plan? Russia, Italy, Turkey vs Austria - and then Russia and Italy vs Turkey when the time comes? The West will be so relieved they aren’t looking at a Juggernaut I’ll be over the southern stalemate lines before they can stop us.",True,True,-1
6242,3,1901,Spring,russia,italy,"I'm fine with that. No matter what, I'm planning on you and me eventually crushing someone between us, be it Austria or Turkey.",True,True,1
6243,3,1901,Spring,italy,russia,"Heh, insomniacs unite. In the spirit of full disclosure (and full diplomatic flexibility) you can generally reach me within 2 hours at most, day or night. I don’t sleep that well - but happily that’s a benefit in the global game! What is it, 2 there?",NOANNOTATION,True,-1
6244,3,1901,Spring,russia,italy,Just about. I'm not good at sleep schedules.,True,True,1
6245,3,1901,Spring,italy,russia,"And, looking forward to it.",True,True,-1
6246,3,1901,Spring,italy,russia,"Hey there! A little bird whispered in my ear that Turkey thinks he has an agreement with you. Since Austria has finally popped up, which alliance is real?",True,True,-1
6247,3,1901,Fall,italy,russia,"Hello? Opening moves look largely in keeping with your suggestion against Turkey, though Galicia could mean Austria is the focus. What is the plan, alliance partner?",True,True,-1
6248,3,1901,Fall,russia,italy,I'm sticking with the anti-Turkey plan - the Galicia move was an initial move that I forgot to update.,False,True,1
6249,3,1901,Fall,italy,russia,"Gotcha, you may want to reassure Austria of that too. I know I’d be alarmed if I was the Archduke looking up to see the Tsar’s Imperial Guard on approach! 

Maybe use Galicia to seize Rumania to prove a point, and allay Turkey’s suspicions with your apparent attack on Austria this season?",True,True,-1
6250,3,1901,Fall,russia,italy,Exactly what I'm planning to do.,True,True,1
6251,3,1901,Fall,italy,russia,"Great! Sorry, I'm still new to this so when something neat occurs to me I feel the need to share my brilliant and original realisation XD",True,True,-1
6252,3,1901,Fall,russia,italy,It's all good!,True,True,1
6253,3,1901,Fall,russia,italy,You gonna take a shot at Greece?,True,True,1
6254,3,1901,Fall,italy,russia,"Do you think I should? I’m strongly considering it, but there’s a little voice that says not to risk the bounce and stick with the build I know I have.",True,True,-1
6255,3,1901,Fall,russia,italy,"Well, I told the Turk I'm supporting him into Rumania, when I'm actually supporting the Austrian into Bulgaria and myself into Rumania. So, if you go to Greece, you get the build, and you cut off the Turkish retreat, so he's stuck at 3 and we're all in place to crunch him down.",True,True,1
6256,3,1901,Fall,italy,russia,"Okay, that sounds like a reasonable call I guess. Even if I bounce it denies him the retreat option, although if I’m stuck on 3 while you’re all collecting 1-2 builds I worry I’ll spend the game trying to become useful again.",True,True,-1
6257,3,1901,Fall,russia,italy,"You have my word that if you're left build-less, I'll give you priority in getting Austrian dots, you'll have my support in.",True,True,1
6258,3,1901,Fall,italy,russia,"Alright my friend, I’ll do it.",True,True,-1
6259,3,1901,Winter,italy,russia,Oh... you lied to me. Why?,True,True,-1
6260,3,1901,Winter,russia,italy,"Oh what the fuck Backstabbr, I swear to you I intended to do what I said, but the updated orders must not have taken. Goddammit.",False,True,1
6261,3,1901,Winter,russia,italy,"Ugh and now I've got to build an army in StP, because of England",True,True,1
6262,3,1901,Winter,italy,russia,"I understand completely :3 My second online game (which is still ongoing) is on Backstabbr, and two of the other players could not swear enough about the format. 

I haven't had any problems myself, other than accidentally ordering a fleet to move to an impossible Bulgarian coast and losing a year fighting Turkey (in that game).",True,True,-1
6263,3,1902,Spring,italy,russia,Both Turkey and Austria are concerned about your movements and are asking me if I trust you.,True,True,-1
6264,3,1902,Spring,italy,russia,"I don’t think they suspect our discussions though, so there’s that!",True,True,-1
6265,3,1902,Spring,italy,russia,Is a Western Triple what I think it is?,True,True,-1
6266,3,1902,Spring,russia,italy,"England, Germany, and France working together, yes. Bad news for both of us.",True,True,1
6267,3,1902,Spring,italy,russia,Mmm. I’m starting to suspect that’s what’s happening yeah.,NOANNOTATION,True,-1
6268,3,1902,Spring,italy,russia,"France remains the question mark. But if he’s coming for me, it looks like it’s what I’ve heard",True,True,-1
6269,3,1902,Fall,italy,russia,"Uh oh. It looks like France is committed then, and I find it unlikely he’d leave himself wide open to England and Germany if he didn’t expect them to take his side.

How are things on your side?",True,True,-1
6270,3,1902,Fall,russia,italy,I'm worried. We might need to recalculate.,True,True,1
6271,3,1902,Fall,italy,russia,"Welcome back! Haven’t heard from you in a while, what’s up?",True,True,-1
6272,3,1902,Fall,italy,russia,Alliance against the West?,True,True,-1
6273,3,1902,Fall,russia,italy,"I sent you that message yesterday and forgot to do the thumb-reaction on it, didn't notice 'til the admin just informed me",True,True,1
6274,3,1902,Fall,russia,italy,"I think we have to, yeah. A blatant triple like this changes things.",True,True,1
6275,3,1903,Spring,russia,italy,Well at least the triple looks like it might be falling apart early. Have you been in touch with Austria? He seems to have written me off.,False,True,0
6276,3,1903,Spring,russia,italy,Just wanna double-check again in case my message didn't go through. At least the triple looks like it might be falling apart early. Have you been in touch with Austria? He seems to have written me off.,True,True,0
6277,3,1903,Spring,italy,russia,"Austria and I have been talking, we've been buddying up a little but I'm still mindful that at some point we're going to need to sandwich him to make our <:wintergreen:613143739954888734> fly. I did encourage him to listen to Turkey's advice though, after Turkey made a number of persuasive arguments and I've agreed to help Turkey into Bulgaria this turn. I'm... not actually sure why I did that, on reflection.",True,True,0
6278,3,1903,Spring,italy,russia,"No, it did come through. I wasn't terribly coherent and ""viewed"" the message without focusing on it",True,True,0
6279,3,1903,Spring,italy,russia,So it wasn't marked for me to read later when I actually woke up.,True,True,0
6280,3,1903,Spring,russia,italy,"Ah yeah, totally legit! And, yeah, I can't imagine helping Turkey into Bul would benefit you at all.",True,True,0
6281,3,1901,Spring,england,italy,Hi ho Mr. Pope!,True,True,0
6282,3,1901,Spring,italy,england,"Hi there your Majesty! How are things on the soggy jewel of the north? Here in the south we are cradled by the warm winds and waters of our homeland - much more conducive to religious reflection and relaxation, if not to any particular martial might.

Not these days anyway. 

What do you have lined up today?",True,True,0
6283,3,1901,Spring,england,italy,"Oh lawd, just give yourself away why dontcha lol",True,True,0
6284,3,1901,Spring,england,italy,As for me you know just trying to eradicate Catholicism from the world,False,False,0
6285,3,1901,Spring,england,italy,Let us stay close in communications to be better prepared for the madness to come yes,True,True,0
6286,3,1901,Spring,italy,england,"So you’re going to message the Pope pledging to eradicate Catholicism from the world? Classy stuff! 

But yes, close communications can only help us in coping and reacting to the adventures of the French. And Germans I suppose, but he hasn’t been unreasonable.",True,True,0
6287,3,1901,Spring,england,italy,Guess you havta decide if that was a true or false statement right hehe,True,True,0
6288,3,1901,Spring,england,italy,But not just the French and germans. As a corner power I like to talk to corner powers and you being central will obviously have influence on central powers. I find that italy can be a great ally for England as he has to play both corner and central,True,True,0
6289,3,1901,Spring,england,italy,So the germans are already talking with you,True,True,0
6290,3,1901,Spring,italy,england,"I haven't actually played Italy with an active England since discovering diplomacy online, but in my earlier games the two tended to hold the balance of the map's fleets between them. Not to mention it's good to hear what's really going on behind the Franco-German line.",True,True,0
6291,3,1901,Spring,italy,england,"And, the Kaiser and I have communicated :3",True,True,0
6292,3,1901,Spring,england,italy,Good to know good to know,True,True,0
6293,3,1901,Spring,italy,england,"...does that reveal more than I should be saying? Since you've cunningly deduced my identity (confirmed by Admin since I ignored your hints) you know I'm still learning to curb my tongue. I don't object to being helpful you understand, but I'm trying to improve my play!",False,True,0
6294,3,1901,Spring,england,italy,I don't like silence and he is giving me the silent treatment so far haha,True,True,0
6295,3,1901,Spring,england,italy,Good to know good to know,True,True,0
6296,3,1901,Spring,england,italy,Did he make mention of russia and me asking him for alliance?,True,True,0
6297,3,1901,Spring,italy,england,"No, Germany hasn't said anything to me about Russia and you aligning with him. Should I be worried? That feels like a top-of-board alliance I should be speaking with FAT about at once...",True,True,0
6298,3,1901,Spring,england,italy,Cunningly deduced you say? Hmm 🤔,True,True,0
6299,3,1901,Spring,england,italy,No it seems germany is being a trickster then,True,True,0
6300,3,1901,Spring,england,italy,How can I align with someone that doesn't speak to me,True,True,0
6301,3,1901,Spring,italy,england,Not a problem we're ever likely to have. It's more a question of shutting me up!,True,True,0
6302,3,1901,Spring,england,italy,Lol this is very true ;),True,True,0
6303,3,1901,Spring,england,italy,Question,True,True,0
6304,3,1901,Spring,england,italy,Why you pretending to not know who I am?,True,True,0
6305,3,1901,Spring,england,italy,Just curious is all,True,True,0
6306,3,1901,Spring,italy,england,I was trying to keep the press clear (and trying to pretend to myself I didn't know who you were either) in case it impacted the study.,True,True,0
6307,3,1901,Spring,italy,england,"I can sing Diplomatic Ballads to you if you prefer, my Shakespeare. ^^",True,True,0
6308,3,1901,Spring,england,italy,Aww that's music right there!,True,True,0
6309,3,1901,Spring,italy,england,"Two Powers, both alike in dignity, 
In fair Europa where we lay our scene
From ancient grudge, borne to new unity, 
As Roman prints from English soil are clean'd
From forth the fatal loins...",True,True,0
6310,3,1901,Spring,england,italy,In other news what's your take on russia so far?,True,True,0
6311,3,1901,Spring,italy,england,"Seems direct and legit. I have no reason to distrust him so far, and I get a good vibe. And yours?",True,True,0
6312,3,1901,Spring,england,italy,Startin to get an inkling. Not sure why yet or how but..,True,True,0
6313,3,1901,Fall,italy,england,All the excitement going down in Scandinavia this year!,False,True,0
6314,3,1901,Fall,england,italy,What you mean?,True,True,0
6315,3,1901,Fall,italy,england,"Everyone seems to be doing classic openings at this point, and I'm watching your, German and Russian units converging on your usual territories there.",True,True,0
6316,3,1901,Fall,england,italy,Oh yes that,True,True,0
6317,3,1901,Fall,england,italy,We shall see what comes of it,True,True,0
6318,3,1901,Fall,italy,england,Very terse of you. No romance? No song? ^^,True,True,0
6319,3,1901,Fall,england,italy,Would you like to be my queen? I will be ever so romantic then ;),True,True,0
6320,3,1901,Fall,italy,england,"Sad to admit, you just don't have what I look for in a life partner. Tragic I know, but I'm sure you'll live.",True,True,0
6321,3,1901,Fall,england,italy,Live I will :) but you don't need to share my bed to share my palace,True,True,0
6322,3,1901,Fall,england,italy,I have so much to offer besides just bedside adventures,True,True,0
6323,3,1901,Fall,italy,england,"Too true! England, the land of poetry, Shakespeare",True,True,0
6324,3,1901,Fall,italy,england,How are things with France?,True,True,0
6325,3,1901,Fall,england,italy,"And what you look for in a life partner is 
First Love&Acceptance,  then security followed by stability and good vibes and good times lots of laughter and hugs and chivalry all of which I have galore",True,True,0
6326,3,1901,Fall,italy,england,"Well, to be fair I'm the knight in my relationship :3",True,True,0
6327,3,1901,Fall,italy,england,"But yes, mostly true!",True,True,0
6328,3,1901,Fall,england,italy,Knight or damsel we seek the same things,True,False,0
6329,3,1901,Fall,italy,england,"Justice, glory, and safety for the helpless?",True,True,0
6330,3,1901,Fall,england,italy,For career yes but for relationship it ends up being so close to the same thing,True,True,0
6331,3,1901,Fall,italy,england,"And love, of course.",True,True,0
6332,3,1901,Fall,england,italy,YOU WILL FALL IN LOVE,True,True,0
6333,3,1901,Fall,italy,england,Far far too late my friend.,True,True,0
6334,3,1901,Fall,england,italy,"Ah who am I kidding, you already are!! *rears up majestically pawing the air*",True,True,0
6335,3,1901,Fall,england,italy,You love me same way I love you. See Shakespeare knows,True,True,0
6336,3,1901,Fall,england,italy,Hehehe,True,True,0
6337,3,1901,Fall,england,italy,"Hey do you know if russia has alliance with Turkey or austria? 
Seems weird to me that he wants a northern tripple so bad.",True,True,0
6338,3,1901,Fall,england,italy,He just feels sketchy to me.,True,True,0
6339,3,1901,Fall,italy,england,"And what’s a northern triple when it’s at home? EGR? Agree he’s coming off all kinds of sketchy now, believe he’s offered an alliance to everyone on the board.",True,True,0
6340,3,1901,Fall,england,italy,Alliance whore,True,True,0
6341,3,1901,Fall,italy,england,"Agreed, I guess on the basis that no one else talks in this game.",True,True,0
6342,3,1901,Fall,england,italy,Think you could rally austria and turkey against russia with this info?,True,True,0
6343,3,1901,Fall,england,italy,Cuz if France is not lying to me you will have some problems in the med fairly soon,False,True,0
6344,3,1901,Fall,italy,england,"I could try, sure. I’ll write something up when I’m out of gym. Being social a bit of a strain right now sorry.",True,True,0
6345,3,1901,Fall,england,italy,No worries my dear. Take your time,True,True,0
6346,3,1901,Fall,england,italy,Don't sell yourself *short* my dear ;),True,True,0
6347,3,1901,Fall,italy,england,"I prefer not to sell myself at all. I'm just me in the end, and I refuse to change that for anybody.",True,True,0
6348,3,1901,Fall,england,italy,Huh?,True,True,0
6349,3,1901,Fall,england,italy,You're not insinuating i'm trying to buy you are you?,True,True,0
6350,3,1901,Fall,italy,england,"No England I'm not. I'm just in a mood, okay? I shouldn't be prickly.",True,True,0
6351,3,1901,Fall,england,italy,Ok lol.  I'll check in with you in a couple days [redacted],False,True,0
6352,3,1901,Winter,italy,england,"Sure, let’s go with that.",True,True,-1
6353,3,1901,Winter,england,italy,Actually let's not lol,True,True,1
6354,3,1902,Spring,italy,england,"Hello King England, can I ask how your three-way ended up going? Having your army safe on the continent certainly looks like a deal with one of your neighbours, and France was busy attacking Munich in the Fall.",True,True,-1
6355,3,1902,Spring,england,italy,Welp Russia is silent which breeds uncertainty which is hard to work with. I'm left with no choice but to work on getting a solid footing in scandi with germany,True,True,1
6356,3,1902,Spring,italy,england,"It's weird. I keep seeing him around - it feels like he's talking to someone, it's just not me...  

Heard anything new from France?",True,True,-1
6357,3,1902,Spring,england,italy,Nothing new from that side,True,True,1
6358,3,1902,Spring,italy,england,"Ohhh. I'm not sure why I thought your army was in Belgium. 

Why did you think France was moving into the Med?

I'm not happy with A Mar, or F Spa (sc), looking for any more fuel for my paranoia.",True,True,-1
6359,3,1902,Spring,england,italy,Idk like I said silence is uncertainty,False,True,1
6360,3,1902,Spring,england,italy,As for why I thought he might move into the med I believe I answered that when I told you he was either lying to me or moving on you.,True,True,1
6361,3,1902,Spring,italy,england,"Yes, I saw that. I was curious what he'd actually said, lies or no.",True,True,-1
6362,3,1902,Spring,italy,england,It's fine if you prefer not to share it!,True,True,-1
6363,3,1902,Spring,england,italy,Oh that he agrees to the western triple and that he was going south.  But I'll try to find out more for you.  Like see what's up with the F-bre,True,True,1
6364,3,1902,Fall,england,italy,Hey ms pope. You got a minute ?,True,True,1
6365,3,1902,Fall,italy,england,"I’m here. May not respond at once, but as soon as I readily can.",True,True,-1
6366,3,1902,Fall,england,italy,Were you able to get somebody's help against France or are you 1 on 1?,True,True,1
6367,3,1902,Fall,italy,england,"I’m not sure. Words of support I could build a house out of, but no tangible promises no. He seems to be wide open to you though - will you help me this season?",True,True,-1
6368,3,1902,Fall,england,italy,Not much I can do this season,False,True,1
6369,3,1902,Fall,england,italy,Besides I'm still trying to figure out this northern bs,False,True,1
6370,3,1903,Spring,england,italy,"Hi pope, so is austria your player or Turkey's?  Could you nudge them to go keep the genie in the bottle? I can pull france away from you so ya'll  could do a lepanto",True,True,2
6371,3,1903,Spring,italy,england,"We're concerned about Russia and so we're playing nice with Turkey at the moment, but if we felt free to focus on cleaning up our yard I'm sure we could do that. I'd feel more comfortable turning my back though, if I could be assured France wasn't waiting to drive a dagger into it. Perhaps we should resolve the Western Question first?",True,True,-2
6372,3,1903,Spring,england,italy,"That question will be resolved for ALL of you this season. And I can assure you russia is no longer an imminent concern. And he is very interested in dealing with the Sultan. I'm sure we have time to deal with the tzar after the sultan has a cap in his head, (or 3 lol )",True,True,2
6373,3,1903,Spring,england,italy,The Sultan  really capitalized  diplomatically  over the russian scandal lol,True,True,2
6374,3,1903,Spring,england,italy,Did  germany confirm with you our plans to give you some working room?,True,True,2
6375,3,1903,Spring,italy,england,"Yes, although I’m keen to help with ensuring this doesn’t become a recurring problem.",True,True,-2
6376,3,1903,Spring,england,italy,Im sorry what exactly?,True,True,2
6377,3,1903,Spring,england,italy,Not sure I follow,True,True,2
6378,3,1903,Spring,italy,england,"If you’re going to kill France, I would like to help please.",True,True,-2
6379,3,1903,Spring,england,italy,"Sure by all means, who am I to try and rob you of that delightful  pleasure",True,True,2
6380,3,1903,Spring,england,italy,Ms. Exterminator,True,True,2
6381,3,1903,Spring,italy,england,“And stay out!”,True,True,-2
6382,3,1903,Spring,england,italy,"YAAAAS! thats the ""spirit"" haha",True,True,2
6383,3,1904,Fall,england,italy,"Kitsune kitsune, what are you doing!",True,True,1
6384,3,1904,Fall,england,italy,😱,True,True,1
6385,3,1904,Fall,england,italy,👀,True,True,1
6386,3,1904,Fall,england,italy,Don't do it,True,True,1
6387,3,1904,Fall,italy,england,"...don’t do what, England? I’m not allying with France if that was the worry. 

How are things with you?",True,True,-1
6388,3,1904,Fall,england,italy,"Lol you're even cuter when you try to act innocent.  ""Sweet & innocent"" as the saying goes.  And while you are sweet, innocence is far from you hehe.",True,True,1
6389,3,1904,Fall,england,italy,I'm not referring to or insinuating that you are allying with France,True,True,1
6390,3,1904,Fall,england,italy,I'm not referring to or insinuating that you are allying with France,True,True,1
6391,3,1904,Fall,england,italy,But you seem so very willing to let Turkey just prow around in your backyard like he's one of Hd's sweet harmless cats,True,True,1
6392,3,1904,Fall,england,italy,You led me yo believe you'd clean him up if I helped you with france,True,True,1
6393,3,1904,Fall,england,italy,I should've known you would want to proxy war me lol,True,True,1
6394,3,1904,Fall,italy,england,"Er, I will?

Do you not remember me just saying last season or (two? I forget) that I wanted to see France off and be sure he wouldn’t jump on me the minute I turned my back? That’s what I’m doing here. 

Turkey is a problem for next year, when I know France is too occupied fighting you two and I can actually concentrate.

Also, don’t you insult me. ^^ I’ve never pretended to be innocent, sometimes I’m just sleepy. 

And... proxy war? What does that even mean?",False,True,-1
6395,3,1904,Fall,england,italy,Nah my dear I'd never stoop to insults,False,True,1
6396,3,1904,Fall,italy,england,Or worse *compliments*!,NOANNOTATION,True,-1
6397,3,1904,Fall,england,italy,Lol,True,True,1
6398,3,1904,Fall,england,italy,"You're playing a great game tho, so congratulations?",True,True,1
6399,3,1904,Fall,england,italy,How did you think we would split France? Or did u not give it much thought?,True,True,1
6400,3,1904,Fall,italy,england,"Stop you ^^ 

The *only* reason I got back in time to stop France is because you warned me he was coming, and I’m still trailing behind the leaders. You can’t get around me that way either, you sly seducer with your honeyed words!

No, I fully expect to see you back to your former center total in no time and well on your way to a... probably two-way win. And I think my chances of being part of that are probably around 30-40% at best.",False,True,-1
6401,3,1904,Fall,italy,england,"I didn’t give it much thought, I most wanted to push him back and take 1-2 centres to make it harder for him to attack me next time.",True,True,-1
6402,3,1904,Fall,england,italy,So was france lying about you voicing concerns about me?,True,False,1
6403,3,1904,Fall,england,italy,Unfortunately I wish your expectations were well based about my gaining back my center count,True,True,1
6404,3,1904,Fall,italy,england,"In the long game? No, I told him I was worried about your early lead and that I expected you to do well this game.

Which I do.

I do suspect he’s telling you that to try to drive a wedge between us, but at that point I was still trying to persuade him to go away.

What actually happened with Belgium?",True,True,-1
6405,3,1904,Fall,england,italy,Belgium?,True,True,1
6406,3,1904,Fall,england,italy,So you told him you expect me to do well eh. Hehe sly just like the fox you are! That's that proxy war I referred to,True,True,1
6407,3,1904,Fall,italy,england,"Oh! I didn’t realize that was a thing I’m sorry.

He just asked what I thought about you (I think? Not in a position to scroll back rn) and I told him the truth? Didn’t realize that meant we were at war O_o

Sorry?

I looked back at the map, and I meant Holland. During the time I’m pretty sure you and Germany have been a thing, you took Holland from them and then they took it back?",True,True,-1
6408,3,1904,Fall,england,italy,Hmmm interesting,True,True,1
6409,3,1904,Fall,england,italy,For real first time you here bout proxy war?,True,False,1
6410,3,1904,Fall,italy,england,"Never heard the term, unless, I mean, you mean like during the Cold War. 

It’s really a widely known term?",True,True,-1
6411,3,1904,Fall,england,italy,Yea basically like. Where for example you and me battle for the winning position through the other nations,True,True,1
6412,3,1904,Fall,england,italy,That is the case with stitches and myself everytime we play,True,True,1
6413,3,1904,Winter,italy,england,"So... you're aligned with France against me again? Or just relying on him to keep me busy while you devour Russia?

I'm very happy to intervene with Turkey once the situation is resolving in the West, but there's not a lot I can do about them when all my units bar one are busy over here.",True,True,0
6414,3,1904,Winter,england,italy,"Actually neither one of those ""accusations"" lol.
France handcuffed me with ""I will throw myself towards you and let Italy have all the gains if you don't pull back."" :/ and with turkey needing someone to apply the brakes on him it was a self-made decision",True,True,0
6415,3,1904,Winter,italy,england,"Ohhh England you're going to be the death of me XD

Talk to me next time, okay? I'm really not all about gaining the most SCs I can. There are other considerations, you know?

So you partly pulled back off France so I'd be stuck fighting him on my own so that... someone can apply the brakes to Turkey? I hope you weren't expecting my armies and fleets up here facing France to be involved in that. Maybe Austria can do it, since he doesn't have to worry about me any time soon?",True,True,0
6416,3,1904,Winter,england,italy,What would you have done with France's threat of throwing all his centers to you?,True,False,0
6417,3,1904,Winter,italy,england,"Talked to you two about dividing his centers. I admit I was hoping to get into Spain and Portugal ^^ 

But I had no plans for Paris or Brest, and whatever we agreed I'd stick to.",True,True,0
6418,3,1904,Winter,england,italy,Right but my question still stands unanswered.,False,True,0
6419,3,1904,Winter,england,italy,Anyway that this point you can have most of France if you'd like. I'm already committed in the north east,True,True,0
6420,3,1904,Winter,england,italy,We can work together against Turkey when the time comes for you.,True,True,0
6421,3,1904,Winter,italy,england,Then... I don't understand the question? I thought I did answer that?,NOANNOTATION,True,0
6422,3,1904,Winter,italy,england,"You mean what would I have done in your shoes, if he made the threat?",True,True,0
6423,3,1904,Winter,england,italy,Right,True,True,0
6424,3,1904,Winter,italy,england,"...what I asked you to ^^ If I'm in an alliance with someone against a mutual target and the target tries to offer all his centers to one of the allies, I talk to them. The winners get to agree the terms.",True,True,0
6425,3,1904,Winter,england,italy,In a perfect world yes. But there's such a thing as spite.,True,True,0
6426,3,1904,Winter,italy,england,"I guess so. I try to avoid it, but no one exists in a vacuum.

At least,  not yet!",True,True,0
6427,3,1904,Winter,england,italy,Lol,True,True,0
6428,3,1904,Winter,italy,england,"Don’t you lol my dreams! ^^

ANYway. I meant that I don’t feel I’d have made the same decision (rightly or wrongly), but that I understand why you did. So no stress.",True,True,0
6429,3,1904,Winter,england,italy,Lol,True,True,0
6430,3,1904,Winter,england,italy,; ) hehe,False,True,0
6431,3,1905,Spring,england,italy,I see you!! Good work Ms. Pope! Good work.,True,True,0
6432,3,1905,Spring,england,italy,Sadly I was in a business meeting and missed my turn,True,True,0
6433,3,1905,Fall,england,italy,So what's Austria doing?,True,True,0
6434,3,1905,Fall,italy,england,"Not sure, waiting on a reply.",False,True,0
6435,3,1905,Fall,england,italy,This game is so slow,True,True,0
6436,3,1905,Fall,england,italy,I do like the weekend pause though!!,True,True,0
6437,3,1905,Fall,italy,england,"Since I basically spent the weekend hand in hand with Bean, me too! I'll make time to pay attention if I need to, but I enjoyed the break.",True,True,0
6438,3,1905,Fall,england,italy,100%,True,True,0
6439,3,1905,Fall,italy,england,"How are your family doing? Did you end up working over the weekend, or get some time with them? 

We had Father's Day in my part of the world, so touching base and sharing lunch with my dad as well.",True,True,0
6440,3,1905,Fall,england,italy,That's very nice Vivian. So glad to hear that!! And yes I took the weekend off to feed into my family,True,True,0
6441,3,1905,Fall,england,italy,My wife and son of course,True,True,0
6442,3,1906,Fall,england,italy,Wow you have Austria by the balls haha,True,True,1
6443,3,1906,Fall,italy,england,"Well he was wide open and I offered him a hand against Germany while all his units were facing Turkey. 

He was kind enough to convoy me to Albania, although a season later than we'd discussed.",True,True,-1
6444,3,1906,Fall,england,italy,You going for that sexy stab or helping take Vienna back?,True,True,1
6445,3,1907,Spring,italy,england,"Well it looks like you've finally got France on the ropes. I'm still mostly stuck in the east, but want to move (smoothly, together) to cut his legs out from under him?

And what comes next?",True,True,1
6446,3,1907,Fall,england,italy,Let's take out France first and see where we both are at that point,True,True,-1
6447,3,1907,Fall,england,italy,I get port and you get Spain?,True,True,-1
6448,3,1907,Fall,italy,england,"Sure, let's do it. I've been sitting in Mar long enough I'm reasonably sure I can dart out without him trying to take Mar back.",True,True,1
6449,3,1907,Fall,england,italy,Yea and I doubt he'll even try to take mar back out of spite to me,True,True,-1
6450,3,1907,Fall,italy,england,"Well, it's Fall. After Winter he won't have the chance.

I'd appreciate if we could leave Por and Spa in their soon to be new ownership until at least the end of 1908? 

I definitely do want to find a way to work with you, but let's make that undertaking in case that proves to be impossible.

Deal?",True,True,1
6451,3,1907,Fall,england,italy,You've got yourself a deal and have my word on it,True,True,-1
6452,3,1907,Fall,england,italy,We both can benefit from that deal,True,True,-1
6453,3,1907,Fall,england,italy,A/t became a thing again,True,True,-1
6454,3,1907,Fall,italy,england,"I noticed. I'm attempting to turn T back against A, but I'm not holding my breath",True,True,1
6455,3,1907,Fall,england,italy,Wonder if I could help influence that,True,True,-1
6456,3,1907,Fall,italy,england,"It'd be welcome. I recognise we're all anonymous here, but I'm getting a little sick of being stabbed by my eastern ally repeatedly",True,True,1
6457,3,1907,Fall,italy,england,"Me: ""Wait, didn't we JUST do this and that's why I'm saving you now?""",True,True,1
6458,3,1907,Fall,england,italy,Lol that sux,True,True,-1
6459,3,1907,Fall,italy,england,"Honestly I now want to wipe them both out. But that leaves me without a solid ally, so I suppose I'll need to forgive one of them.",True,True,1
6460,3,1907,Fall,england,italy,I'm not solid :/,True,True,-1
6461,3,1907,Fall,england,italy,?,True,True,-1
6462,3,1907,Fall,italy,england,I want you to be 🙂,True,True,1
6463,3,1907,Fall,italy,england,I suppose that was throwing out a line and hoping we could work together - you're in a position to help me East and West.,True,True,1
6464,3,1907,Fall,italy,england,"""
england
New Message
Message
Let's take out France first and see where we both are at that point"" didn't exactly fill me with confidence, but if you tell me you're going to do a thing then I trust you.",True,True,1
6465,3,1907,Fall,england,italy,Let's make this easy. Eliminate everyone else and draw with my german queen,True,True,-1
6466,3,1907,Fall,italy,england,Done and done. Who says an English King can’t have more than one Queen? Henry did it.,True,True,1
6467,3,1907,Fall,england,italy,"I'd be happy to crown you queen as well. How you like the title ""Queen Vashti"" ?",True,True,-1
6468,3,1907,Fall,italy,england,"Not the *best* predecessor, if Germany is Esther?

I’ll take Queen Bianca thanks. Or Queen Italia",True,True,1
6469,3,1907,Fall,england,italy,"Hahah, you know the story :) I likey!!",True,True,-1
6470,3,1907,Fall,italy,england,My parents ^^,True,True,1
6471,3,1907,Fall,england,italy,"I like Queen Italia, but feels like there should be a bit more to the name",True,True,-1
6472,3,1907,Fall,italy,england,Bianca Di Medici was the handle I was using earlier. “Pope” is wrong on SO many levels,True,True,1
6473,3,1907,Fall,england,italy,Whatever you prefer my queen ;),True,True,-1
6474,3,1908,Spring,italy,england,"My King, what do you want my F Spa to do? Up to MAO or guard Marseilles?",True,True,1
6475,3,1908,Spring,england,italy,I'd like to set up a convoy line,True,True,-1
